Geneid,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S1,PC3_Normoxia_S2
ENSG00000180458,2,0,1,2,0,0,0,0
ENSG00000249861,0,0,0,0,0,0,0,0
ENSG00000226025,0,0,0,0,0,0,0,0
ENSG00000268088,0,0,0,0,0,0,0,0
ENSG00000269124,0,0,0,0,0,0,0,0
ENSG00000204850,0,0,0,0,0,0,0,0
ENSG00000267815,0,0,1,0,0,0,0,0
ENSG00000268854,0,0,0,0,1,0,0,1
ENSG00000268739,0,0,0,0,0,0,0,0
ENSG00000278617,0,0,0,0,0,0,0,0
ENSG00000267905,13,13,12,21,2,0,0,2
ENSG00000267984,0,0,1,3,1,0,0,0
ENSG00000254760,4,5,12,11,0,0,0,1
ENSG00000255441,3,5,9,14,0,1,1,0
ENSG00000237017,82,92,54,75,1,0,2,2
ENSG00000227407,4,3,3,3,1,1,0,1
ENSG00000224730,0,0,0,0,0,0,0,0
ENSG00000267224,2,4,1,1,0,0,0,0
ENSG00000196867,1096,1154,695,753,0,0,0,0
ENSG00000197016,2994,3584,1228,1220,1,0,0,3
ENSG00000268847,0,0,0,0,0,0,0,0
ENSG00000197951,588,692,381,491,258,108,129,291
ENSG00000293626,0,0,0,0,0,0,0,0
ENSG00000269793,0,0,0,0,0,0,0,0
ENSG00000268182,0,0,0,0,0,0,0,0
ENSG00000127903,0,0,0,0,1,0,0,0
ENSG00000286125,34,33,38,47,0,0,0,0
ENSG00000268895,196,262,241,373,61,24,28,70
ENSG00000268049,109,110,87,133,21,6,12,24
ENSG00000269054,15,16,14,14,10,4,4,5
ENSG00000269106,15,26,20,16,3,2,7,9
ENSG00000273901,28,30,44,36,0,3,0,1
ENSG00000269349,0,0,1,0,0,0,0,0
ENSG00000268886,0,0,0,0,0,0,0,0
ENSG00000269825,609,741,691,788,660,176,241,634
ENSG00000167766,578,621,500,638,34,21,29,70
ENSG00000289748,0,0,0,0,0,0,0,0
ENSG00000268108,1,0,0,1,4,1,3,17
ENSG00000269021,0,0,0,0,0,0,0,0
ENSG00000123146,511,640,583,906,1352,455,230,756
ENSG00000267379,0,0,0,0,0,0,1,0
ENSG00000123136,1577,1981,1694,2067,498,176,292,763
ENSG00000123143,2902,3411,2358,4313,1495,543,960,2253
ENSG00000267474,4,9,11,14,4,1,2,5
ENSG00000160951,0,0,0,2,0,1,0,0
ENSG00000123159,2659,3047,2260,3057,1345,579,752,1798
ENSG00000132002,2597,3168,3947,4793,4307,1517,2478,5861
ENSG00000090661,1187,1178,1701,2401,224,89,132,397
ENSG00000131355,1,1,1,3,0,0,0,0
ENSG00000269378,667,802,463,498,434,188,109,375
ENSG00000275432,0,0,0,0,1,0,0,1
ENSG00000160961,296,329,448,500,86,43,69,214
ENSG00000127507,3,1,0,2,80,26,12,39
ENSG00000269604,1,1,0,0,0,0,1,0
ENSG00000290068,0,1,0,0,0,0,0,1
ENSG00000267484,0,0,0,0,0,0,1,0
ENSG00000205784,1,1,0,0,0,0,0,0
ENSG00000239320,0,0,0,0,0,0,0,0
ENSG00000105198,0,0,0,0,0,0,0,0
ENSG00000288827,73,76,72,92,2,1,0,5
ENSG00000105419,163,176,45,66,214,86,85,200
ENSG00000118160,3,7,9,10,5,6,0,3
ENSG00000118162,244,229,184,300,66,26,38,90
ENSG00000105402,1442,1677,1405,2048,424,157,181,511
ENSG00000279861,11,15,2,20,8,1,3,5
ENSG00000268931,0,0,0,0,4,1,2,0
ENSG00000268618,1,0,0,2,0,0,0,3
ENSG00000134830,0,0,2,0,0,0,1,0
ENSG00000134815,663,750,719,905,631,239,343,838
ENSG00000099326,1142,1373,1116,1463,433,156,175,438
ENSG00000293686,0,0,0,0,0,0,0,0
ENSG00000269032,0,0,0,0,0,0,0,0
ENSG00000213753,0,0,0,0,0,0,0,0
ENSG00000142347,12,11,20,25,9,6,10,34
ENSG00000142303,0,1,0,0,13,8,9,20
ENSG00000267986,0,0,0,0,0,1,0,1
ENSG00000087086,6273,7037,5560,11102,14602,5578,6929,15898
ENSG00000079435,0,1,0,0,31,13,37,88
ENSG00000142405,3,4,9,9,1,0,1,1
ENSG00000266941,0,0,0,0,0,0,0,0
ENSG00000174886,254,312,194,427,214,74,122,302
ENSG00000105519,163,151,169,323,15,8,12,25
ENSG00000167460,23996,25632,10428,12899,984,308,420,1382
ENSG00000196684,388,450,284,440,20,7,7,17
ENSG00000141977,4,1,3,15,0,2,3,1
ENSG00000105058,3362,4168,3015,4176,1112,325,411,1116
ENSG00000267033,3,0,1,0,0,0,0,5
ENSG00000275901,1,1,0,0,0,0,0,0
ENSG00000072958,658,834,679,1108,1201,438,537,1322
ENSG00000105397,1705,2038,1805,2437,1647,656,1030,2702
ENSG00000099860,303,337,204,248,263,109,97,245
ENSG00000252962,0,0,0,0,0,0,0,0
ENSG00000240403,1,0,0,3,0,0,0,0
ENSG00000269292,1,0,0,0,0,0,0,0
ENSG00000269487,0,0,1,0,0,0,0,1
ENSG00000160013,0,0,0,0,0,0,0,0
ENSG00000268747,0,0,0,0,0,0,0,0
ENSG00000182141,1524,1846,1644,1560,180,62,94,208
ENSG00000268521,0,0,0,0,0,0,0,0
ENSG00000268322,0,0,0,0,0,0,0,0
ENSG00000172687,760,894,689,861,60,28,28,82
ENSG00000167637,260,354,326,354,130,36,66,151
ENSG00000176222,93,111,129,108,1,0,0,0
ENSG00000278917,1,0,4,0,0,0,0,1
ENSG00000267058,63,61,44,52,0,0,0,0
ENSG00000286613,14,24,21,26,0,0,0,0
ENSG00000124459,354,552,379,420,272,71,124,330
ENSG00000159905,125,142,103,88,24,13,8,47
ENSG00000204920,328,398,368,415,122,39,54,171
ENSG00000277806,7,8,10,11,0,0,0,2
ENSG00000278492,2,2,2,1,1,0,0,0
ENSG00000266921,65,43,50,59,5,1,3,6
ENSG00000293690,0,0,0,0,0,0,0,0
ENSG00000159882,142,209,136,150,85,23,33,84
ENSG00000267144,0,0,0,1,0,0,0,0
ENSG00000159885,75,82,87,97,39,10,15,40
ENSG00000205209,71,109,48,63,2,0,1,2
ENSG00000270876,117,96,85,102,0,0,0,1
ENSG00000271032,0,0,0,0,0,0,0,0
ENSG00000104904,7962,9089,9061,13855,3058,1137,1314,3078
ENSG00000271366,0,0,0,0,0,0,0,0
ENSG00000089327,106,120,84,75,1052,453,403,1211
ENSG00000179820,4918,5089,3603,5588,8786,3668,2035,5967
ENSG00000232871,0,0,0,0,0,0,0,0
ENSG00000141905,9488,10935,9562,12437,613,218,262,689
ENSG00000280103,4,4,3,6,0,0,0,0
ENSG00000279599,5,4,1,1,1,1,0,2
ENSG00000095932,15,9,1,0,28,13,3,8
ENSG00000284638,4,7,0,0,18,5,2,5
ENSG00000269807,1,0,1,0,0,0,0,0
ENSG00000269318,2,12,14,10,1,0,0,8
ENSG00000267980,9,15,8,18,3,0,1,12
ENSG00000267255,0,1,1,0,0,0,0,0
ENSG00000267030,35,35,42,36,2,1,1,0
ENSG00000267769,5,12,6,6,0,0,0,1
ENSG00000167680,21,32,7,22,380,118,330,887
ENSG00000172519,0,0,1,0,0,0,1,0
ENSG00000186115,6,5,6,5,0,0,0,0
ENSG00000267218,2,1,1,1,2,1,0,2
ENSG00000279717,0,2,6,2,0,0,0,0
ENSG00000267056,35,27,40,41,8,2,2,6
ENSG00000127663,6713,7993,2091,2796,708,266,155,360
ENSG00000267550,0,0,0,0,0,0,0,0
ENSG00000105401,6611,7490,6972,10742,144,45,140,312
ENSG00000284268,0,0,0,0,0,0,0,0
ENSG00000267296,221,224,341,362,4,5,8,21
ENSG00000267130,12,20,33,19,0,1,0,0
ENSG00000284430,0,0,0,0,0,0,0,2
ENSG00000293762,0,0,0,0,0,0,0,0
ENSG00000267698,31,36,56,82,7,6,12,29
ENSG00000268055,0,0,0,1,0,0,0,0
ENSG00000293779,0,0,0,0,0,0,0,0
ENSG00000272473,0,0,1,0,10,1,6,17
ENSG00000267530,0,3,3,4,24,4,17,38
ENSG00000293959,4,1,11,11,4,0,1,2
ENSG00000293983,0,0,0,0,3,0,2,1
ENSG00000293999,0,0,0,0,0,0,0,0
ENSG00000294019,0,0,0,0,0,0,0,0
ENSG00000294079,0,0,1,0,0,0,0,0
ENSG00000290073,1,6,1,3,3,1,0,4
ENSG00000294115,0,0,0,3,1,1,0,2
ENSG00000294172,28,32,18,34,3,1,1,3
ENSG00000267509,0,0,0,0,0,0,0,0
ENSG00000267751,638,689,434,517,21,13,22,36
ENSG00000294288,8,10,6,7,5,2,6,9
ENSG00000267395,39,33,65,78,17,6,14,34
ENSG00000289254,1,1,0,1,0,0,0,0
ENSG00000294383,0,0,0,0,0,0,0,0
ENSG00000294386,3,1,0,1,0,1,0,0
ENSG00000294388,0,0,0,0,0,0,0,0
ENSG00000277383,15,15,17,18,1,1,1,2
ENSG00000267262,0,0,0,0,0,0,0,0
ENSG00000294431,0,0,0,0,0,0,0,0
ENSG00000294495,0,3,2,0,1,0,0,0
ENSG00000287526,1,0,0,0,2,1,0,0
ENSG00000267106,1114,1327,904,1064,29,18,20,69
ENSG00000267723,0,0,0,0,0,0,0,0
ENSG00000294558,0,0,0,0,0,0,0,0
ENSG00000294577,0,0,0,0,0,0,0,0
ENSG00000268296,0,0,0,0,0,0,0,0
ENSG00000266978,2,3,3,6,4,2,2,7
ENSG00000294597,0,0,0,0,0,0,0,0
ENSG00000294616,0,0,0,0,1,0,0,0
ENSG00000294620,0,0,0,0,0,0,0,0
ENSG00000260500,23,30,12,36,1,0,6,5
ENSG00000267607,2,6,0,1,2,1,1,0
ENSG00000294647,12,7,17,28,2,1,2,6
ENSG00000294658,0,0,0,0,7,4,3,5
ENSG00000294667,2,2,2,1,4,0,3,4
ENSG00000294668,0,0,0,0,0,0,0,0
ENSG00000294674,2,2,2,0,0,0,0,2
ENSG00000294696,3,2,0,0,0,0,0,0
ENSG00000294785,0,0,0,0,0,0,0,0
ENSG00000269802,1,0,0,0,0,0,0,1
ENSG00000225877,0,0,0,0,1,2,3,7
ENSG00000294932,0,0,0,0,0,0,0,0
ENSG00000294943,1,0,0,1,1,0,0,3
ENSG00000226510,0,0,0,0,0,0,0,0
ENSG00000295047,0,0,0,0,0,0,0,0
ENSG00000295083,2,4,12,24,0,0,0,1
ENSG00000267063,0,0,0,0,0,0,0,0
ENSG00000295169,5,5,5,6,0,1,1,0
ENSG00000295195,2,2,11,15,2,1,2,7
ENSG00000269842,0,1,0,1,0,0,0,0
ENSG00000295209,1,4,2,9,2,0,1,4
ENSG00000267760,0,0,0,0,1,0,0,3
ENSG00000274447,0,2,0,0,1,0,0,1
ENSG00000295242,0,0,0,0,0,0,0,0
ENSG00000295248,6,10,6,19,2,2,5,10
ENSG00000295263,0,0,0,0,0,0,0,0
ENSG00000268199,0,0,0,0,0,0,0,3
ENSG00000295298,0,1,0,0,1,0,0,1
ENSG00000269399,91,145,116,132,27,21,17,55
ENSG00000269543,0,0,0,0,0,0,0,0
ENSG00000233527,294,313,241,220,20,9,12,42
ENSG00000269086,13,22,5,11,0,0,0,0
ENSG00000269037,0,0,0,0,0,0,0,0
ENSG00000295466,2,7,9,4,1,0,1,2
ENSG00000295482,0,0,1,1,0,0,0,0
ENSG00000295487,7,14,12,11,3,0,1,4
ENSG00000295494,1,0,0,0,0,0,0,0
ENSG00000295512,0,0,0,0,1,0,1,4
ENSG00000291235,0,0,0,0,0,0,0,0
ENSG00000268650,18,30,18,27,6,0,6,3
ENSG00000295549,0,0,0,0,0,0,0,0
ENSG00000295554,0,0,0,0,0,0,0,0
ENSG00000295565,0,0,0,0,0,0,0,0
ENSG00000295575,1,0,0,0,0,0,0,1
ENSG00000295582,0,2,0,0,0,0,0,0
ENSG00000267289,4,5,1,1,0,1,1,3
ENSG00000295636,8,12,11,10,0,0,0,0
ENSG00000291130,48,54,35,41,49,25,25,73
ENSG00000279529,176,192,167,174,35,9,23,67
ENSG00000291164,0,0,0,0,1,0,0,0
ENSG00000295786,10,9,7,6,0,1,1,4
ENSG00000295826,0,0,0,0,0,0,0,0
ENSG00000267345,1,14,10,7,0,0,0,0
ENSG00000267688,0,0,1,1,0,0,0,0
ENSG00000295841,5,4,3,3,8,3,0,6
ENSG00000282591,0,0,0,0,0,0,0,0
ENSG00000268906,0,0,0,0,0,0,0,0
ENSG00000226800,6,3,6,2,6,0,5,5
ENSG00000295860,0,0,0,0,0,0,0,0
ENSG00000295879,0,0,0,0,0,0,0,0
ENSG00000295908,0,0,0,0,0,0,0,0
ENSG00000289297,69,77,157,129,0,0,0,0
ENSG00000295949,2,2,1,0,0,0,0,0
ENSG00000296032,0,0,0,1,0,0,0,0
ENSG00000296044,0,0,0,0,0,0,0,0
ENSG00000296069,0,0,0,0,0,0,0,0
ENSG00000296102,0,0,0,0,0,0,0,0
ENSG00000291177,167,236,262,300,57,23,46,121
ENSG00000296159,0,1,1,0,0,0,0,0
ENSG00000167459,0,0,0,0,0,0,0,0
ENSG00000296184,0,0,0,0,0,0,0,0
ENSG00000296190,2,6,3,3,0,0,0,0
ENSG00000296203,0,0,0,0,0,0,0,0
ENSG00000269043,0,1,0,0,0,0,0,0
ENSG00000269696,95,81,94,105,0,1,0,0
ENSG00000290609,0,0,0,0,3,0,0,1
ENSG00000296363,0,0,0,0,0,0,0,0
ENSG00000268889,16,23,42,45,17,5,13,19
ENSG00000296501,0,0,0,0,0,0,0,0
ENSG00000296520,1,2,3,1,1,0,0,1
ENSG00000296554,0,0,1,0,1,0,1,1
ENSG00000296665,0,0,0,0,0,0,0,0
ENSG00000296727,0,0,0,0,0,0,0,0
ENSG00000267498,28,24,57,52,0,1,0,2
ENSG00000296810,11,21,3,13,5,1,2,6
ENSG00000296816,4,1,5,5,1,1,3,3
ENSG00000296819,1,0,10,6,0,0,0,0
ENSG00000290719,0,0,0,0,0,0,0,0
ENSG00000296918,0,0,0,0,11,4,3,10
ENSG00000267783,15,14,30,21,5,4,5,7
ENSG00000296943,0,0,0,0,11,4,0,8
ENSG00000296960,0,0,0,0,0,0,0,0
ENSG00000290008,14,20,19,34,5,3,4,12
ENSG00000267024,3,2,5,15,0,0,0,0
ENSG00000296972,1,0,0,0,0,0,0,0
ENSG00000267348,66,55,80,118,4,0,2,9
ENSG00000296994,48,51,39,50,0,0,0,0
ENSG00000267454,101,133,111,127,0,0,0,0
ENSG00000291086,2,2,4,1,0,0,0,3
ENSG00000297022,0,0,4,0,0,0,0,0
ENSG00000290598,0,0,0,0,0,0,0,0
ENSG00000297031,0,0,0,0,1,0,0,1
ENSG00000269194,0,2,1,0,0,0,0,3
ENSG00000297046,0,0,3,0,0,0,0,0
ENSG00000267714,1,0,3,1,0,0,0,2
ENSG00000297209,25,25,31,20,1,0,0,0
ENSG00000268061,34,23,27,33,25,12,19,44
ENSG00000297248,0,0,0,0,0,0,0,0
ENSG00000297250,8,10,20,13,6,3,3,8
ENSG00000287896,0,0,0,0,0,0,0,0
ENSG00000297278,0,1,0,0,0,0,0,0
ENSG00000297279,0,0,0,0,0,0,0,0
ENSG00000291083,3,5,3,1,6,1,2,13
ENSG00000297319,0,0,0,0,0,0,0,0
ENSG00000297336,7,4,5,4,18,4,7,18
ENSG00000266913,0,1,4,2,0,0,0,2
ENSG00000267147,0,2,0,0,5,4,11,24
ENSG00000297373,14,11,21,19,1,1,0,2
ENSG00000297388,13,31,31,41,7,4,11,21
ENSG00000297401,0,0,0,0,0,0,0,0
ENSG00000269296,12,15,52,58,0,1,2,1
ENSG00000297420,28,8,17,22,12,0,4,15
ENSG00000297441,0,0,0,0,0,0,0,0
ENSG00000297485,0,0,0,0,0,0,0,0
ENSG00000297499,1,0,0,0,0,0,0,0
ENSG00000270947,0,0,0,0,0,0,0,0
ENSG00000269364,0,0,0,0,0,0,0,0
ENSG00000261824,1572,1673,1351,1671,228,79,70,195
ENSG00000266977,0,0,0,0,0,0,0,0
ENSG00000297614,0,0,0,0,0,0,1,0
ENSG00000297634,0,0,0,0,0,0,0,0
ENSG00000236144,486,494,602,747,56,24,56,150
ENSG00000297740,0,0,0,0,0,0,0,0
ENSG00000289115,74,84,182,270,7,1,1,6
ENSG00000297778,24,29,36,38,0,0,1,0
ENSG00000297792,0,0,0,0,0,0,0,0
ENSG00000297875,0,0,0,0,0,0,0,0
ENSG00000297879,1,3,2,3,1,0,0,0
ENSG00000297900,0,0,0,0,0,0,0,0
ENSG00000297997,0,0,0,0,0,0,0,0
ENSG00000291230,0,3,0,0,0,0,0,0
ENSG00000266916,61,78,89,134,0,0,0,0
ENSG00000267424,2,2,0,0,0,0,3,1
ENSG00000290721,24,24,24,39,7,3,5,5
ENSG00000298273,44,47,80,87,1,0,0,1
ENSG00000245598,0,0,0,4,1,0,1,1
ENSG00000298327,0,0,0,0,0,0,0,0
ENSG00000298329,0,0,1,2,1,0,0,0
ENSG00000298338,0,3,6,1,1,0,0,2
ENSG00000298344,0,0,0,0,6,2,1,6
ENSG00000298353,0,0,0,0,0,0,0,0
ENSG00000186019,184,268,204,217,37,15,9,63
ENSG00000298382,11,15,8,15,0,1,0,0
ENSG00000298461,7,2,8,8,0,1,0,2
ENSG00000267777,0,0,0,0,0,0,0,0
ENSG00000298521,3,0,0,0,0,0,0,0
ENSG00000298535,0,0,0,0,0,0,0,0
ENSG00000298539,24,16,18,23,2,0,1,1
ENSG00000298548,0,0,0,0,0,0,0,0
ENSG00000267308,47,35,22,38,1,0,1,1
ENSG00000298625,0,0,0,0,0,0,0,0
ENSG00000214049,676,692,9,22,0,0,0,0
ENSG00000298650,0,0,0,0,0,0,0,0
ENSG00000298666,0,0,0,0,0,0,0,0
ENSG00000298681,31,18,34,55,0,0,0,1
ENSG00000270212,0,2,4,3,0,0,0,0
ENSG00000298766,1,0,0,2,0,0,0,1
ENSG00000288704,2,4,6,10,0,0,0,1
ENSG00000298790,1,0,0,1,0,0,0,0
ENSG00000298805,11,9,18,11,1,0,0,4
ENSG00000298806,3,0,0,1,0,0,0,0
ENSG00000298816,0,0,0,0,0,0,0,0
ENSG00000289428,103,89,79,81,8,3,4,9
ENSG00000298869,2,3,0,3,0,1,1,0
ENSG00000267309,145,167,104,119,0,0,1,1
ENSG00000298942,0,0,0,0,0,0,0,0
ENSG00000298972,0,0,0,0,0,0,0,0
ENSG00000298980,0,0,0,0,0,0,0,1
ENSG00000298987,0,0,0,0,0,0,0,0
ENSG00000299065,0,0,0,0,0,0,0,0
ENSG00000299075,4,6,4,1,0,0,0,0
ENSG00000299077,16,26,11,11,6,3,1,8
ENSG00000261526,244,280,214,353,10,4,13,29
ENSG00000299129,0,0,0,0,0,0,0,0
ENSG00000299140,0,0,0,0,0,0,0,0
ENSG00000299174,0,0,0,0,1,0,0,0
ENSG00000299206,0,0,0,0,0,0,0,0
ENSG00000254887,0,0,0,0,38,13,11,47
ENSG00000299241,0,0,1,0,0,0,0,0
ENSG00000269303,1,0,2,8,2,1,0,0
ENSG00000299313,0,0,0,0,0,0,0,0
ENSG00000299326,0,0,0,0,0,1,0,0
ENSG00000268326,0,0,0,0,0,0,0,0
ENSG00000299481,0,1,0,0,0,0,0,2
ENSG00000299541,10,8,6,14,1,1,0,1
ENSG00000299561,0,0,0,0,0,0,0,0
ENSG00000299675,0,0,0,0,0,0,0,0
ENSG00000267169,29,39,49,60,11,3,10,22
ENSG00000287275,57,54,79,56,10,6,13,20
ENSG00000269050,0,0,0,1,0,0,0,0
ENSG00000268981,0,0,0,0,0,0,0,0
ENSG00000293186,13,18,7,3,1,0,1,1
ENSG00000268536,7,5,10,12,6,1,2,11
ENSG00000299858,0,1,0,0,2,1,0,0
ENSG00000299864,17,25,40,33,0,0,0,0
ENSG00000293185,297,382,286,337,68,26,46,147
ENSG00000176840,0,0,0,1,0,1,0,1
ENSG00000299888,1,3,0,2,0,1,0,0
ENSG00000299895,0,0,0,0,0,0,0,0
ENSG00000299906,0,0,0,0,0,0,0,0
ENSG00000299920,0,0,0,0,0,0,0,0
ENSG00000299984,6,3,5,6,0,0,1,2
ENSG00000299998,0,0,0,0,0,0,0,0
ENSG00000300005,7,9,10,18,2,0,5,5
ENSG00000300027,1,1,1,2,4,3,5,6
ENSG00000300050,0,0,0,0,0,0,0,0
ENSG00000300077,0,1,6,8,1,0,0,0
ENSG00000300100,0,0,0,1,3,0,1,1
ENSG00000267735,5,1,5,4,0,0,1,1
ENSG00000300180,0,1,0,0,0,0,0,0
ENSG00000300186,16,12,11,17,0,0,0,3
ENSG00000267421,37,45,75,91,0,0,0,0
ENSG00000300274,0,0,0,0,0,0,0,0
ENSG00000300290,0,0,0,0,0,0,0,0
ENSG00000288906,27,54,47,71,16,8,3,12
ENSG00000300360,2,7,0,1,0,2,4,2
ENSG00000300400,0,0,0,0,0,0,0,0
ENSG00000275055,224,304,287,323,51,18,28,46
ENSG00000290166,5,1,0,0,0,0,0,0
ENSG00000300522,0,0,0,0,0,0,0,0
ENSG00000283108,19,22,45,51,0,0,0,0
ENSG00000293405,0,0,0,0,0,0,0,0
ENSG00000300685,6,3,6,7,0,0,0,0
ENSG00000300689,0,1,8,3,0,0,0,2
ENSG00000300700,346,445,418,437,40,10,19,43
ENSG00000289030,7,15,5,13,4,3,8,11
ENSG00000300725,0,0,0,0,0,0,0,0
ENSG00000267649,40,50,67,77,1,1,0,3
ENSG00000286230,1,11,6,14,0,0,1,1
ENSG00000267223,0,0,0,0,0,0,0,1
ENSG00000300899,0,0,0,0,0,0,0,0
ENSG00000300917,0,0,0,1,0,0,1,0
ENSG00000269019,0,0,0,0,17,4,6,19
ENSG00000286538,7,9,21,21,0,0,0,1
ENSG00000301007,0,0,0,0,0,0,0,0
ENSG00000269877,0,0,0,0,0,0,0,0
ENSG00000301022,0,0,0,0,0,0,0,0
ENSG00000301047,0,0,0,0,0,0,0,0
ENSG00000301056,0,0,1,0,2,0,1,5
ENSG00000301067,0,0,2,3,25,13,12,28
ENSG00000301079,18,14,45,42,3,2,2,3
ENSG00000301101,0,0,0,0,0,0,0,0
ENSG00000301105,11,9,13,18,7,2,2,11
ENSG00000301128,5,20,31,13,0,0,0,0
ENSG00000301129,32,32,39,28,13,4,3,13
ENSG00000267666,58,73,77,103,4,0,4,13
ENSG00000268938,0,0,0,0,0,0,0,0
ENSG00000225975,237,297,309,376,9,3,9,23
ENSG00000267014,0,0,0,0,0,0,0,0
ENSG00000301295,0,0,0,0,0,0,0,0
ENSG00000301379,0,0,0,0,0,0,0,0
ENSG00000267265,114,162,93,112,0,0,0,0
ENSG00000301397,2,0,0,2,0,0,0,0
ENSG00000301440,12,11,8,10,0,0,0,0
ENSG00000301443,0,0,0,0,0,0,0,0
ENSG00000291231,90,111,171,275,0,0,0,0
ENSG00000301500,0,0,0,1,1,0,0,0
ENSG00000301507,0,0,2,0,0,0,0,0
ENSG00000301528,0,0,0,0,0,0,0,0
ENSG00000204666,2,3,3,0,2,0,0,3
ENSG00000301705,1,1,0,0,0,0,0,0
ENSG00000290427,0,0,0,0,0,0,0,0
ENSG00000301725,0,0,0,0,0,0,0,0
ENSG00000301778,0,0,0,3,0,0,0,1
ENSG00000301801,1,3,5,2,1,1,0,0
ENSG00000301887,2,2,5,10,2,0,0,0
ENSG00000269656,1,0,0,0,0,0,0,0
ENSG00000301908,0,0,0,0,0,0,0,0
ENSG00000267939,32,21,29,40,11,3,5,17
ENSG00000267107,66,85,66,74,1,3,0,1
ENSG00000267244,2,3,1,0,0,1,0,0
ENSG00000302074,0,0,0,0,0,0,0,0
ENSG00000260725,0,0,0,0,6,2,4,6
ENSG00000302080,0,0,0,0,0,0,0,0
ENSG00000302087,0,0,0,0,0,0,0,0
ENSG00000293178,30,17,32,36,9,6,1,13
ENSG00000267439,1,0,7,4,0,0,1,0
ENSG00000302149,0,0,0,0,0,0,0,0
ENSG00000302170,0,0,0,0,0,0,0,0
ENSG00000267053,10,15,17,15,0,0,0,1
ENSG00000267201,0,0,0,4,0,0,0,4
ENSG00000232677,5126,6129,6762,8064,73,21,35,82
ENSG00000302223,0,0,0,0,0,0,0,0
ENSG00000302245,0,0,0,0,0,0,0,0
ENSG00000302284,3,0,5,2,0,0,0,0
ENSG00000287001,25,33,77,65,115,53,126,325
ENSG00000302315,0,0,0,0,0,0,0,0
ENSG00000267757,7,9,8,5,3,3,6,2
ENSG00000302348,0,0,0,0,0,0,0,0
ENSG00000302361,0,2,0,0,0,0,0,0
ENSG00000288731,12,5,9,9,0,0,0,0
ENSG00000267571,10,21,22,19,12,4,6,18
ENSG00000205786,0,0,0,1,0,0,0,0
ENSG00000267662,2,3,0,4,6,2,4,11
ENSG00000289246,0,0,3,1,0,0,0,0
ENSG00000267282,0,0,0,1,0,0,0,0
ENSG00000302518,1,2,6,3,1,1,1,2
ENSG00000302587,0,0,0,0,0,0,0,0
ENSG00000302595,2,2,0,1,0,0,0,0
ENSG00000302614,0,0,0,0,0,0,0,0
ENSG00000235191,0,0,0,1,0,0,0,0
ENSG00000302622,3,9,1,11,3,1,2,12
ENSG00000302647,0,0,0,0,0,0,0,0
ENSG00000270164,104,81,128,104,0,0,0,0
ENSG00000302686,1,0,0,2,0,0,0,1
ENSG00000267519,42,50,26,29,600,237,335,719
ENSG00000289298,17,31,25,24,0,0,0,1
ENSG00000302712,0,0,0,0,0,1,0,0
ENSG00000302726,0,0,0,0,7,3,5,4
ENSG00000302738,2,3,2,3,0,0,0,0
ENSG00000302775,0,0,0,0,0,0,0,0
ENSG00000268555,0,0,0,0,0,0,0,0
ENSG00000268240,0,0,0,0,0,0,0,0
ENSG00000267858,1834,2099,1510,2025,543,210,230,654
ENSG00000269600,0,0,0,0,0,0,0,0
ENSG00000290755,0,0,0,0,0,0,0,0
ENSG00000268266,4,4,9,7,1,0,0,1
ENSG00000288773,51,36,40,40,9,3,4,15
ENSG00000302940,0,0,0,0,1,0,0,0
ENSG00000302962,2,4,0,1,2,6,1,10
ENSG00000302986,2,1,0,2,3,2,2,1
ENSG00000267100,771,908,1359,2072,187,62,150,402
ENSG00000228629,9,6,7,3,0,0,0,0
ENSG00000267489,0,0,0,0,0,0,0,1
ENSG00000303073,0,0,0,0,0,0,0,0
ENSG00000268015,0,0,1,0,0,0,0,0
ENSG00000267779,0,0,0,0,0,0,0,0
ENSG00000303115,0,0,0,0,0,0,0,0
ENSG00000303131,0,0,0,0,0,0,0,0
ENSG00000303130,0,1,0,0,0,0,0,0
ENSG00000303184,6,3,7,8,2,0,1,1
ENSG00000303209,4,2,1,1,0,0,0,0
ENSG00000303233,27,25,18,42,8,2,0,12
ENSG00000303240,8,12,3,7,1,0,0,0
ENSG00000303295,0,1,0,1,1,0,0,0
ENSG00000303330,0,0,0,0,0,0,0,0
ENSG00000303339,0,0,0,0,0,0,0,0
ENSG00000303379,0,0,0,0,2,0,0,2
ENSG00000303389,0,0,0,0,0,0,0,1
ENSG00000303467,0,0,1,1,0,0,0,1
ENSG00000291131,26,28,24,33,3,1,6,8
ENSG00000303522,1,1,1,4,4,2,1,0
ENSG00000267852,0,1,2,7,3,2,1,2
ENSG00000290507,0,0,0,0,0,0,0,0
ENSG00000291128,0,0,0,0,0,0,0,0
ENSG00000303598,0,1,1,0,0,1,0,0
ENSG00000267417,1,7,14,18,0,0,0,3
ENSG00000303643,38,36,37,27,13,2,10,6
ENSG00000227392,6,3,0,0,0,0,0,3
ENSG00000303688,1,0,0,0,0,0,0,1
ENSG00000303713,12,12,15,11,0,1,0,0
ENSG00000303728,0,1,0,2,0,0,0,1
ENSG00000267448,0,0,0,0,0,0,0,0
ENSG00000303840,1,0,0,0,0,0,0,0
ENSG00000286667,2,0,1,1,1,0,0,0
ENSG00000269235,30,45,30,45,7,2,2,13
